planar,macroscopic,gradient
-6.407140031373284,-2.702968929257001,1.259341126076043
-5.138276427746613,-2.67288909257288,1.1995818099562925
-4.007976411460699,-2.646365960905257,0.998574890091084
-3.1411266475644446,-2.6227819672288906,0.7205844080667736
-2.5668075953271514,-2.6012937415864656,0.47658082728087914
-2.1879649930026863,-2.5811271656658894,0.3717610723701177
-1.823285450586916,-2.562002377949151,0.3617746547652504
-1.4644156834721855,-2.543954648241094,0.34794030120738473
-1.1274048481721466,-2.526911139242831,0.3357393431578955
-0.7929369971563945,-2.510847231869172,0.33397061051524946
-0.45946362714164773,-2.495753592584062,0.3358781844444497
-0.12118062826749507,-2.481641515032386,0.3384673819372887
0.21747113673292967,-2.4685163657592657,0.3386282768421469
0.5560759254167987,-2.4563818911571853,0.33436337341183764
0.8861978835566049,-2.445224463982982,0.3241577034769381
1.204391332370675,-2.4350169746757224,0.30347512292960754
1.49314812941582,-2.4257005456542298,0.2762528671225676
1.7568970666158101,-2.41718640714811,0.2338023141261365
1.960752757668093,-2.409388713665603,0.12112338903698106
1.9991438446897722,-2.4019799278712544,-0.06763028855800979
1.8254921805520734,-2.3943772111564683,-0.2653804075391172
1.4683830296115379,-2.3859804824343245,-0.408459094404526
1.0085739917430214,-2.3763624534560317,-0.4703353850229215
0.5277122595656949,-2.3653478141503417,-0.455907516994904
0.09675895775321344,-2.3529842728981385,-0.38540883215837907
-0.2431054047510633,-2.339490451070974,-0.28688125071010206
-0.47700354366699066,-2.325161367534775,-0.18564925062798351
-0.6144039060070303,-2.310299311293767,-0.09609362316617068
-0.669190789999332,-2.2951631417856695,-0.018893294637493507
-0.6521904952820173,-2.2799757148630246,0.055220297636059346
-0.5587501947272133,-2.264946164995124,0.13779206086278256
-0.3766063735564522,-2.2503150854225296,0.2339084231281061
-0.09093334847100107,-2.2363635782778712,0.3361591038287334
0.2957118341010145,-2.223400407601316,0.4240200533169748
0.7571067581629485,-2.2116910866992323,0.46945835542573267
1.2346285449524799,-2.201381142291953,0.4473556483878428
1.651818054938634,-2.1924093038244874,0.34382553131640303
1.922279607585286,-2.1844762810051153,0.16748634695262243
1.986790748843879,-2.1770473807272994,-0.0354941247099515
1.851291358165383,-2.169504563121231,-0.19170593276094328
1.6033788833219924,-2.1613656130246555,-0.26266688420010587
1.3259575897651712,-2.1524560854412798,-0.2926750789381206
1.0180287254457512,-2.142703261076531,-0.3180655640855886
0.689826461593994,-2.1320214809649105,-0.3328956897727038
0.35223734590034356,-2.1203761388300784,-0.3399796416906321
0.009867178212729791,-2.1077426336357585,-0.34177785546131734
-0.3313183650222912,-2.0941209540014447,-0.3403097745295341
-0.6707523708463384,-2.0795122482280473,-0.3375206573424174
-1.006359679707126,-2.063930600975037,-0.3372100135366756
-1.3451723979196897,-2.0473731247581024,-0.3430065809775398
-1.6923728416622055,-2.0298324186226724,-0.3596425320431266
-2.064457462005943,-2.0112447363765766,-0.3659663494828833
-2.424305540627972,-1.9915931487015792,-0.4077715324170659
-2.8800005268400746,-1.9708363663596022,-0.5883846780015769
-3.601074896631126,-1.9484045339931066,-0.8656575789259997
-4.611315684692074,-1.9234448385828498,-1.116115508141353
-5.833305912913832,-1.8951892860947457,-1.251082704189166
-7.113481093070406,-1.8632339623263667,-1.2339387055298467
-8.301183323973525,-1.8276344634174797,-1.0822106174341406
-9.277902327938687,-1.7888546938281127,-0.8448565062983722
-9.99089633657027,-1.7476069796226337,-0.5793903903627191
-10.436683108664125,-1.7046832612189324,-0.3299077955728391
-10.650711927715948,-1.6608153084376787,-0.11572792887777705
-10.66813896641968,-1.6166242526876256,0.07013876357389748
-10.510434400568153,-1.5726392513710294,0.25024924661615433
-10.16764047318737,-1.5293761541021191,0.4466294781189548
-9.617175444330243,-1.4874019193717958,0.6634471159902171
-8.840746241206936,-1.4473592624694414,0.8776747019387368
-7.86182604045277,-1.409886391048263,1.0493086227881991
-6.742128995630538,-1.375502795044518,1.1317099469228147
-5.59840614660714,-1.3444650256978155,1.0827646312740487
-4.576599733082441,-1.316640937511587,0.8850814119617227
-3.828243322683695,-1.2914411070116247,0.5750096672483731
-3.4265803985856946,-1.2679271490268922,0.2440478237363315
-3.340147675211032,-1.2450842253179475,0.014737323289524706
-3.397105752006645,-1.2222136235653032,-0.08321393398394172
-3.5065755431789154,-1.1991052029516391,-0.14627525062631852
-3.6896562532592823,-1.1755685380219172,-0.20567050092793626
-3.917916545034788,-1.1514246397382029,-0.24524470809441024
-4.180145669448103,-1.1265684220262018,-0.27056767275772575
-4.459051890550239,-1.10092676461179,-0.2843432185583268
-4.748832106564756,-1.0744717990621044,-0.29103646617452483
-5.041124822899289,-1.0471860200616923,-0.2945832939723432
-5.337998694509443,-1.0190741259415985,-0.2939586645958414
-5.629042152090972,-0.9901254888801646,-0.2770429994942414
-5.892084693497925,-0.9604124743364038,-0.28122233058886703
-6.191486813268706,-0.929954280178855,-0.35484428302128723
-6.6017732595405,-0.8985178346959674,-0.4786633728148626
-7.148813558898431,-0.8657263638394694,-0.6097790499420275
-7.821331359424555,-0.8311793993710375,-0.7142986392213255
-8.577410837341082,-0.7945627004532322,-0.7719505379269513
-9.365232435278458,-0.7557013449334593,-0.7754014994202691
-10.12821383618162,-0.7145842736302062,-0.7258524068723178
-10.816937249023093,-0.6713570113362233,-0.6297165365773578
-11.387646909336336,-0.6263037350372567,-0.49544654545899114
-11.807830339941075,-0.5798207679093051,-0.33177166039415074
-12.051190230124638,-0.5323907382187149,-0.14641330492323146
-12.100656949787538,-0.48455991879182786,0.05390869128263631
-11.943372847559365,-0.4369180238596028,0.26282305819633667
-11.575010833394865,-0.39008061552888557,0.47387953878117894
-10.995613769997007,-0.3446681053520138,0.6801487085977884
-10.214713416199288,-0.3012874735461518,0.8731171139945948
-9.249379542007818,-0.2605039999925581,1.0420465267037589
-8.13062036279177,-0.2228107723808637,1.176746504864946
-6.895886532277926,-0.18859072250894623,1.2725723219215337
-5.585475718948703,-0.15810510923381685,1.3303361295987424
-4.235214273080441,-0.13149319917017413,1.3474173301933303
-2.8906410585620423,-0.10877140792402581,1.3147103568728327
-1.6057935593347756,-0.08979174144234013,1.22575674093271
-0.4391275766966226,-0.07422770781184022,1.0823124954800787
0.5588314316253816,-0.0615691819521495,0.8956597344072925
1.3521918921179623,-0.05115989879824687,0.6919632256899904
1.9427578830053622,-0.04226021147777381,0.5099319475124938
2.37205578714295,-0.03417514423427773,0.3929246121579021
2.7286071073211664,-0.026367126812163653,0.3400892387010732
3.0522342645450964,-0.018559070793054758,0.2953786488342358
3.319364404989638,-0.010473886902539482,0.24401842756590808
3.5402711196769125,-0.0015740023781509796,0.20092405184331819
3.7212125086762744,0.00883556247649909,0.1651234366371812
3.870517992951275,0.02149445945008587,0.13570927229009988
3.992631053256474,0.037058958770477005,0.11138954145854618
4.093297075868367,0.056039189944294285,0.09145485501183037
4.175540763280135,0.07876164744388253,0.07502007036063452
4.243337216589636,0.10537432488805641,0.061567741891055405
4.298676247062246,0.1358608023173764,0.05049619279049722
4.344329602170631,0.17008180429709832,0.041445208373198206
4.381566663808642,0.20777605866463003,0.03400345531325
4.412336512797131,0.24856061640388943,0.02792434870038285
4.437415361209408,0.2919423698493376,0.022924974231265605
4.458186461259662,0.3373560180103046,0.018840211366995874
4.4750957839434,0.38419456034072863,0.015476904619754706
4.489140270499171,0.4318375676967743,0.012727845735746257
4.500551475414892,0.4796694648709745,0.010461568402071908
4.510063407303315,0.5271005303576302,0.008609728148740725
4.5177709317123735,0.573584490687668,0.007081537280039019
4.524226481863393,0.6186387238417713,0.005833405434662264
4.529437742581698,0.6618669195661182,0.004801582210251176
4.533829646283896,0.7029849198754076,0.003958921135857274
4.537355584853413,0.7418472241610283,0.0032605186183518597
4.540350683520599,0.778464919815751,0.0026904754328760383
4.542736535719165,0.8130129598476217,0.0022170022015628454
4.544784687923725,0.8458056170302474,0.0018313945222421246
4.546399324763649,0.8772433909800835,0.0015105855462524964
4.54780585901623,0.9077030849791324,0.0012501508242337422
4.548899626412116,0.9374177964303892,0.0010329974708072065
4.549871853957844,0.9663683484793664,0.0008566308277266899
4.55061288806757,0.9944823911556521,0.0007089225111291952
4.551289698980103,1.021770561666233,0.0005910089728478063
4.551794906013265,1.0482281646772482,0.0004912354923471973
4.552272169964797,1.0738727021427648,0.0004112451714601839
4.552617396356186,1.0987320331531019,0.0003436661892375348
4.552959502343272,1.1228792633790745,0.0002902343987414291
4.553197865153669,1.146419460075631,0.00024469854735365004
4.55344889943798,1.1695315905469488,0.00020915131063370396
4.553616167774936,1.1924060570950779,0.00017847147514293837
4.5538058423882655,1.2152529775918477,0.00015494491785705833
4.55392605761065,1.2387710435226333,0.00013433036277099575
4.5540745031138075,1.2639750770678586,0.00011895670255057667
4.554163971015751,1.2918034556310571,0.0001052390703280004
4.5542849812544635,1.322845606976176,9.543177268911407e-05
4.5543548345611296,1.357233695987705,8.640928266956394e-05
4.554457799819803,1.3947112070844023,8.02887125952445e-05
4.55451541198632,1.4347587005161877,7.436830986984333e-05
4.554606536439542,1.4767380280889688,7.067460959930827e-05
4.554656761205519,1.5200065348705933,6.681346664505483e-05
4.554740163372832,1.563997313862138,6.472235001453441e-05
4.554786205905548,1.6081945498587318,6.226322696001318e-05
4.554864689826752,1.652069099312926,6.121277469706143e-05
4.554908631454942,1.6949998274544895,5.965173308331018e-05
4.554983993292919,1.7362549536947054,5.922931540247589e-05
4.555027090085747,1.7750425327099688,5.82076638564466e-05
4.555100408620632,1.810650251380859,5.813437302304436e-05
4.555143358831793,1.8426142422132854,5.744679649222206e-05
4.555215302213616,1.87087896796926,5.7569648803657e-05
4.5552584981294,1.8958484140762966,5.706701273888726e-05
4.555329436239094,1.9182906445074561,5.730004132686872e-05
4.555373098212054,1.9390585281821289,5.6856375223457434e-05
4.555443148989541,1.9587219546383319,5.6983641055552425e-05
4.555487065494165,1.9773222250971758,5.648488665466189e-05
4.55555611876285,1.9948762650852334,5.650425280645521e-05
4.555600073999778,2.011447812534813,5.594713716572386e-05
4.555668013037182,2.0270442688497883,5.5903266612755687e-05
4.5557118805330035,2.0416685425977885,5.528551398148451e-05
4.555778584065145,2.055306599081539,5.508927201836045e-05
4.55582205907704,2.067957372215094,5.43333651483735e-05
4.5558872507954415,2.079620986474093,5.3967478301331084e-05
4.555929994033643,2.090322181963158,5.308146391813651e-05
4.555993413723278,2.100095723313265,5.254782544472647e-05
4.556035089684532,2.1090274403611278,5.150806514730988e-05
4.556096429853572,2.117190229974949,5.08138375647782e-05
4.556136717359662,2.1247587166112365,4.966355873659012e-05
4.556195756971046,2.1322152921044566,4.882721047572147e-05
4.556234371780613,2.1401781653387397,4.754522260874694e-05
4.556290847416263,2.1491821856250795,4.655594649172201e-05
4.556327483673597,2.1595267778810308,4.5156388647438206e-05
4.556381160193558,2.171273308157825,4.402556894200771e-05
4.556415534811481,2.184276279091373,4.2496610730413664e-05
4.556466153415019,2.198270113277257,4.1228891420885816e-05
4.5564979925943225,2.212945879467226,3.9595697465699686e-05
4.55654534480995,2.22802223114514,3.820872511184348e-05
4.556574410044546,2.2432583208208543,3.648709977666087e-05
4.5566183190095035,2.2584448446030767,3.5016989732739034e-05
4.556644444024012,2.273358953415614,3.322000325267638e-05
4.556684759016009,2.28774202474048,3.1648245312432266e-05
4.556707740514637,2.3012922321929734,2.9775587482738786e-05
4.556744310190974,2.313715184707967,2.8120528969832748e-05
4.556763981572576,2.32479296100971,2.6193340099567308e-05
4.5567966968711735,2.334478532568802,2.4500940067451182e-05
4.556812983452711,2.3429478032569673,2.257068851951871e-05
4.5568418382482125,2.350628540118474,2.0851918398179237e-05
4.5568546872895075,2.3581211897211927,1.8888347449674825e-05
4.556879614943112,2.366008861989168,1.713791900659345e-05
4.556888963127521,2.374619299893054,1.51678183679671e-05
4.556909950579848,2.384038523966223,1.3395367059132468e-05
4.556915753861639,2.3943554855744345,1.142715766810909e-05
4.556932804895184,2.40562927996991,9.680771460462978e-06
4.55693511540456,2.417887282176688,7.751703812175492e-06
4.556948308302808,2.43114342040835,6.024757110534296e-06
4.556947164918781,2.445394249047229,4.133621794188969e-06
4.556956575546397,2.4606346510233883,2.4444840565074344e-06
4.556952053886894,2.476853477915514,5.97699681748054e-07
4.55695777094576,2.494060064549136,-1.058243096263567e-06
4.556949937400701,2.5122788730387633,-2.8460775038929853e-06
4.5569520787907525,2.5315824417628163,-4.43448915721234e-06
4.556941068422387,2.551935103888918,-6.149641327279909e-06
4.556939779508098,2.5736162863566068,-7.67196898987521e-06
4.556925724484407,2.597399698193882,-9.310560091790876e-06
4.556921158387914,2.6241283802466397,-1.0760175558122143e-05
4.556904204133291,2.6544196860887483,-1.2291145280229898e-05
4.556896576097354,2.6884432413262345,-1.3617530102205677e-05
4.556876969073087,2.7259294538728143,-1.5048039811560443e-05
4.556866480017731,2.7662632026161713,-1.6285552822292715e-05
4.556844397967442,2.808675618440504,-1.7591124474858333e-05
4.556831297768781,2.8523876620067408,-1.8717975460713632e-05
4.556806962016521,2.8967236626805066,-1.993145463830004e-05
4.556791434859504,2.9411104280816547,-2.0946655964415584e-05
4.556765068704592,2.985037379017047,-2.2013356649086546e-05
4.556747408146206,3.027964887141757,-2.289582348513619e-05
4.5567192770576215,3.069287505989487,-2.3824475271272405e-05
4.556699759195664,3.1083464388712763,-2.4580880277902395e-05
4.556670115297066,3.1445513416900432,-2.54021866865628e-05
4.556648954822291,3.177491777449746,-2.6045223468607048e-05
4.5566180248501285,3.2070977088593096,-2.6729769516009583e-05
4.556595495283259,3.2337245686842557,-2.7234625415317737e-05
4.556563555599298,3.258169596110949,-2.7770402693860774e-05
4.556539954477871,3.281443550750196,-2.8133631106541657e-05
4.556507288337085,3.3044654800213555,-2.8539767506607916e-05
4.556482874942858,3.327653424491773,-2.8794954558986063e-05
4.556449698427967,3.351160488510209,-2.908249491406778e-05
4.5564247099530295,3.3752012728683214,-2.9217359327926573e-05
4.556391263709311,3.399907505524823,-2.9381436958075824e-05
4.556365947079113,3.4253782127718617,-2.938260870610776e-05
4.556332498491899,3.4516620249593988,-2.9412556138197488e-05
4.556307121966837,3.478790636601815,-2.9294477263519525e-05
4.556273909537372,3.5067713819766806,-2.920618346680115e-05
4.556248709599903,3.535617609241094,-2.89775807398307e-05
4.556215954375892,3.565312329339952,-2.878275299655897e-05
4.55619114409391,3.595773899107406,-2.8449907349514802e-05
4.556159054561193,3.6271083324419973,-2.8143036671757216e-05
4.556134858020567,3.6596388994850484,-2.770315923195099e-05
4.556103648242729,3.6937643088414043,-2.728067844381954e-05
4.556080296663679,3.72985037647512,-2.6736220519740783e-05
4.55605017580169,3.768140731858696,-2.623265377899031e-05
4.556027831356121,3.8087279100393063,-2.561153115410164e-05
4.555998952739381,3.8515395000701544,-2.5012066628526952e-05
4.555977807222864,3.8963589988605074,-2.429947291160417e-05
4.555950353793558,3.942842352519471,-2.361941273942847e-05
4.555930568397385,3.9905507016563946,-2.2821413823148617e-05
4.555904710965912,4.0389685353047104,-2.2053600637672588e-05
4.55588646119611,4.087530559960318,-2.1193146078068992e-05
4.555862324673756,4.135634013186969,-2.0370094021338048e-05
4.555845721008067,4.182663500215328,-1.945372667355727e-05
4.555823417220409,4.228003768125451,-1.857053319520574e-05
4.555808579941677,4.271067336611692,-1.760259330385594e-05
4.555788212033801,4.311316508252154,-1.667315730191632e-05
4.555775233627073,4.348303971816618,-1.566409228326293e-05
4.555756883849234,4.3816916184720345,-1.4689514891141897e-05
4.555745854597291,4.411258808531673,-1.3641546731335552e-05
4.555729600755772,4.436889369112482,-1.2640440322009283e-05
4.555720573716647,4.4585998768703226,-1.1563826992411208e-05
4.555706473101787,4.476564468986372,-1.0535799427113801e-05
4.555699502117792,4.4911276909370725,-9.457288217440407e-06
4.555687558525352,4.502781409499541,-8.422802057150847e-06
4.555682656513678,4.512122114873222,-7.329532717204046e-06
4.555672899459918,4.519741054352397,-6.295683416812636e-06
4.5556700651468445,4.526108390206308,-5.199735395589045e-06
4.555662499989126,4.53143622134341,-4.145947864575561e-06
4.555661773251115,4.535820529566411,-3.0481728634512706e-06
4.5556564036433995,4.539426038952339,-2.002029511949388e-06
4.555657769192091,4.542387504595526,-9.142805641459972e-07
4.555654575082271,4.544821453254055,1.0240625014645843e-07
4.555657974004592,4.54682011086176,1.1452985169135843e-06
4.555656865679305,4.548462765331772,2.1367288747242696e-06
4.555662247462341,4.54981193742072,3.1531669000273155e-06
4.555663172013105,4.550921346292025,4.116500509798726e-06
4.555670480463361,4.55183310505272,5.1210138396484695e-06
4.555673414040784,4.5525835424389225,6.059907221800387e-06
4.555682600277804,4.55320088948746,7.017160841726877e-06
4.555687448362468,4.553709693180938,7.914712039092109e-06
4.5556984297018825,4.554128801232785,8.823377870115223e-06
4.555705095118208,4.554474815116069,9.667997959095231e-06
4.555717765697801,4.554760286708121,1.0535111479637038e-05
4.555726165341167,4.554996484449344,1.1341925269636732e-05
4.55574044954834,4.555191753360678,1.2158954208807415e-05
4.555750483249585,4.555353780287306,1.2911718034303021e-05
4.555766272984409,4.555488095175707,1.3671228986655848e-05
4.555777825707558,4.555599968248527,1.4352136575190855e-05
4.555794977257559,4.555693042167493,1.5037897400649314e-05
4.55580790150236,4.555770954126149,1.565865929409327e-05
4.555826294576147,4.555836085421739,1.628533633590834e-05
4.555840472175031,4.5558909701866765,1.6856607860216144e-05
4.555860007791868,4.5559371484823625,1.7435389381592614e-05
4.555875342953795,4.555976405959367,1.7939793191867892e-05
4.555895887378251,4.556009719511272,1.8435917234604915e-05
4.555912214788264,4.556038362355974,1.886539510564944e-05
4.555933618168463,4.556062933428054,1.9294944978209827e-05
4.55595080467822,4.556084353881133,1.9655757063308243e-05
4.555972929682589,4.556102970217073,2.0010592889363465e-05
4.555990825863999,4.556119465705742,2.030106382377994e-05
4.556013531810237,4.556134019606048,2.0587082908196663e-05
4.556032000029815,4.556147141424597,2.0813619467041633e-05
4.556055159049171,4.556158904533407,2.103826674071385e-05
4.556074076563297,4.556169702958452,2.120251889392577e-05
4.556097564086959,4.55617953759178,2.1369549235039642e-05
4.556116815661767,4.55618871995327,2.147199335000849e-05
4.556140508073659,4.556197204798488,2.1564424171671703e-05
4.55615994451011,4.556205245314591,2.1598243941767237e-05
4.556183704561542,4.556212767764411,2.16191293991308e-05
4.5562031827689085,4.556219983586749,2.1586416438346134e-05
4.556226877394419,4.556226801906757,2.155231581690842e-05
4.556246287400542,4.556233403527335,2.1457048070328e-05
4.55626979149056,4.556239687750934,2.136001699515333e-05
4.556289007434533,4.556245812508441,2.1208651786341903e-05
4.556312208794132,4.556251672384325,2.105074832714493e-05
4.556331108931187,4.556257408269037,2.0841040307306713e-05
4.556353890874747,4.556262913450235,2.0626402629897456e-05
4.556372361736447,4.556268315809035,2.0363798420852675e-05
4.556394618471589,4.556273509403214,2.0096182350215486e-05
4.556412554101147,4.556278611728233,1.977370816286239e-05
4.556434165887914,4.556283518855726,1.945143034154384e-05
4.55645145696183,4.556288340021098,1.9071259837577514e-05
4.5564723084075895,4.5562929741252995,1.8683627423410343e-05
4.556488824216677,4.5562975236571335,1.8257870664228903e-05
4.556508824148918,4.556301890843047,1.7841167968768445e-05
4.5565245065526145,4.5563061725692835,1.738955205565773e-05
4.556543603253029,4.556310274485296,1.6941885268462187e-05
4.5565583903231515,4.556314288670214,1.645091629409734e-05
4.5565765050856175,4.556318124306773,1.5945575908560272e-05
4.556590281474969,4.556321869118477,1.540585545356521e-05
4.556607316796525,4.556325436061208,1.4875478331788372e-05
4.556620032431632,4.556328909544554,1.4305118622104374e-05
4.556635927033769,4.556332206042081,1.3743224155593481e-05
4.556647518879943,4.556335406830111,1.3170694372455216e-05
4.556662268422514,4.556338431593788,1.2613389491988869e-05
4.556672745658927,4.556341358642133,1.2026559900402134e-05
4.556686321542315,4.556344110850906,1.1435297226469743e-05
4.55669561625338,4.556346764039685,1.0807381793043191e-05
4.556707936305901,4.556349244180938,1.019960194481584e-05
4.55671601545727,4.556351624831172,9.570263439062643e-06
4.556727076832779,4.556353834840328,8.944349729311796e-06
4.5567339041567285,4.556355945611969,8.298540896678475e-06
4.556743673914572,4.556357888807972,7.66735377855099e-06
4.556749238864286,4.556359733837766,7.012998326061393e-06
4.556757699911224,4.556361414870165,6.37448081963754e-06
4.556761987825925,4.5563629995034045,5.7178115433487164e-06
4.556769135534311,4.556364424408087,5.078340067576903e-06
4.55677214450606,4.5563657554459525,4.426212947716834e-06
4.556777987960206,4.556366931500044,3.7882505403707967e-06
4.556779721007141,4.556368016843849,3.1357661498532252e-06
4.556784259492506,4.5563689525215745,2.49925519879568e-06
4.556784719517538,4.556369801312773,1.8546390943008362e-06
4.556787968770695,4.556370506319226,1.2212513227360944e-06
4.556787162020184,4.556371128939427,5.796011475212026e-07
4.55678912797299,4.556371614072112,-3.557375727325507e-08
4.556787090872669,4.556372021697392,-6.601194342259475e-07
4.556787807734121,4.55637229855452,-1.272064364510328e-06
4.55678454674394,4.5563725033575775,-1.8890367194934754e-06
4.556784029660682,4.55637258450719,-2.4785114782766016e-06
4.556779589720984,4.556372599533326,-3.064340624803208e-06
4.556777900979433,4.556372498340778,-3.6193194046241217e-06
4.5567723510821745,4.55637233716428,-4.169201530235256e-06
4.556769562576372,4.556372067195244,-4.702500621345251e-06
4.556762946080932,4.556371743541095,-5.23911074568062e-06
4.556759084354881,4.556371318728316,-5.749609407246226e-06
4.556751446862117,4.556370846756616,-6.26364635047949e-06
4.55674655706218,4.5563702813481015,-6.753809902004804e-06
4.556737939242313,4.5563696754660254,-7.227118495656271e-06
4.556732102825189,4.556368983953955,-7.673784805373174e-06
4.5567225916727025,4.556368258607431,-8.122356025541677e-06
4.5567158581131375,4.55636745521781,-8.54234818215005e-06
4.556705506976338,4.556366624615789,-8.956910539481555e-06
4.5566979442920585,4.556365723575956,-9.344781886078124e-06
4.556686817412566,4.5563648019233325,-9.737006104959534e-06
4.556678470279849,4.556363817262949,-1.0103534088923283e-05
4.556666610344388,4.556362818369066,-1.0450827423902354e-05
4.556657568625001,4.556361763566401,-1.077538368976505e-05
4.556645059577009,4.556360700699536,-1.1102535316886986e-05
4.556635363554367,4.556359588777726,-1.140008659117342e-05
4.556622259403826,4.556358474721668,-1.168631251502461e-05
4.556611990929337,4.55635731830233,-1.1953008242748808e-05
4.556598353387341,4.55635616559101,-1.2205712946133929e-05
4.556587579503445,4.556354976810028,-1.2431177280003425e-05
4.556573491032781,4.556353797041333,-1.2644163776442952e-05
4.556562291175892,4.5563525870615935,-1.282823885606632e-05
4.556547834555069,4.556351391049703,-1.299389512121607e-05
4.556536303385649,4.556350170222692,-1.3134190433916615e-05
4.556521566174201,4.556348968054931,-1.3266557205238172e-05
4.556509770271239,4.556347746267406,-1.3376292935962653e-05
4.556494813588329,4.556346547498236,-1.3474915195654802e-05
4.556482820440848,4.556345333797906,-1.353817074312147e-05
4.556467737246843,4.556344147009975,-1.3597028124312516e-05
4.556455626384599,4.556342949482985,-1.363364964923619e-05
4.556440469947544,4.55634178235819,-1.3649755836286914e-05
4.556428326872926,4.556340608400701,-1.3641536686037625e-05
4.556413186874172,4.556339468029117,-1.362110036717823e-05
4.556401084672192,4.556338324260864,-1.3572099076153421e-05
4.55638604267602,4.556337216823445,-1.3509937722755438e-05
4.556374064796747,4.556336108922672,-1.3420664699559381e-05
4.556359201346621,4.556335039592467,-1.3324826226401854e-05
4.556347415144294,4.556333972364256,-1.3209886654763636e-05
4.556332781573311,4.556332945733536,-1.3079499475043832e-05
4.556321256145344,4.556331923478767,-1.2932643654650633e-05
4.556306916286002,4.556330943581812,-1.278318510777865e-05
4.556295689775128,4.55632996997526,-1.2614751117023815e-05
4.556281686783768,4.5563290400432495,-1.2424547719991352e-05
4.556270840679688,4.556328117897187,-1.2214799633092355e-05
4.556257257184502,4.556327240404907,-1.199943123442182e-05
4.556246841817219,4.556326371877448,-1.1760222784040764e-05
4.556233736738934,4.5563255487398235,-1.1510660538949224e-05
4.556223820496141,4.556324735534861,-1.125025639270305e-05
4.556211236226148,4.556323968283609,-1.0985082286030234e-05
4.556201850331569,4.5563232116799215,-1.0698643223783222e-05
4.556189838939701,4.5563225013579185,-1.0395552934472363e-05
4.5561810592257,4.55632180216117,-1.0079134439067161e-05
4.5561696806708225,4.556321149446236,-9.757413281352711e-06
4.556161544399138,4.55632050825134,-9.422301482153728e-06
4.556150836067858,4.55631991357065,-9.074355451499372e-06
4.556143395688235,4.556319330534174,-8.711021923346607e-06
4.5561334140240115,4.5563187938554375,-8.342220440660242e-06
4.556126711247353,4.556318268825866,-7.953468893262539e-06
4.556117507086225,4.5563177899296115,-7.551032844776984e-06
4.556111609181664,4.556317322594767,-7.144876897235974e-06
4.5561032173324305,4.556316901140038,-6.743003077680498e-06
4.556098123175508,4.556316491152038,-6.32137565403923e-06
4.556090574581122,4.556316126756949,-5.896252439185901e-06
4.55608633067063,4.55631577360367,-5.46738104212352e-06
4.556079639819038,4.556315465697689,-5.030070375333651e-06
4.556076270529879,4.556315168847598,-4.584155772757725e-06
4.556070471507493,4.556314916942704,-4.1321963326623745e-06
4.556068006137214,4.556314675885626,-3.684565050843247e-06
4.556063102377391,4.556314479520347,-3.234833578780183e-06
4.5560615364700565,4.55631429378264,-2.774991852305675e-06
4.556057552393686,4.556314152385875,-2.318959039460111e-06
4.556056898551978,4.556314021403281,-1.8585516898816934e-06
4.556053835290307,4.556313934553928,-1.3870946595773148e-06
4.556054124362658,4.556313858014961,-9.251279333710727e-07
4.55605198503444,4.5563138255770514,-2.1393282185755425e-06
